,head,age
6450,57.0,18.29
6451,56.0,18.29
6452,55.6,18.29
6453,57.0,18.3
6454,54.3,18.31
6455,57.9,18.31
6456,58.0,18.31
6457,58.8,18.31
6458,55.0,18.31
6459,55.7,18.32
6460,54.3,18.32
6461,59.0,18.32
6462,58.9,18.33
6463,59.0,18.33
6464,56.6,18.33
6465,55.5,18.33
6466,56.0,18.34
6467,59.7,18.34
6468,55.6,18.34
6469,60.3,18.34
6470,58.0,18.35
6471,58.8,18.35
6472,59.6,18.35
6473,57.5,18.36
6474,54.5,18.36
6475,56.9,18.36
6476,57.6,18.37
6477,55.0,18.37
6478,59.9,18.37
6479,66.3,18.38
6480,58.7,18.38
6481,57.4,18.38
6482,55.3,18.4
6483,61.1,18.4
6484,55.8,18.41
6485,58.0,18.41
6486,57.0,18.42
6487,59.1,18.42
6488,57.8,18.43
6489,55.2,18.44
6490,54.0,18.44
6491,58.4,18.44
6492,56.5,18.44
6493,55.9,18.44
6494,57.8,18.44
6495,56.5,18.44
6496,57.0,18.45
6497,55.3,18.45
6498,57.0,18.45
6499,58.3,18.45
6500,58.5,18.46
6501,59.5,18.47
6502,57.1,18.47
6503,59.9,18.47
6504,57.9,18.48
6505,57.0,18.48
6506,59.6,18.48
6507,57.0,18.48
6508,55.2,18.49
6509,56.3,18.5
6510,59.0,18.5
6511,58.5,18.5
6512,58.1,18.5
6513,59.0,18.51
6514,59.0,18.51
6515,57.0,18.51
6516,58.0,18.51
6517,55.8,18.52
6518,57.4,18.52
6519,59.3,18.52
6520,56.0,18.53
6521,58.2,18.53
6522,57.5,18.54
6523,59.8,18.54
6524,58.0,18.54
6525,58.8,18.54
6526,61.2,18.55
6527,56.9,18.55
6528,58.5,18.55
6529,57.0,18.56
6530,55.0,18.56
6531,54.2,18.57
6532,57.1,18.57
6533,55.2,18.57
6534,58.0,18.58
6535,57.3,18.58
6536,58.1,18.58
6537,56.5,18.58
6538,63.3,18.59
6539,55.6,18.59
6540,59.5,18.59
6541,57.0,18.59
6542,58.0,18.59
6543,54.9,18.59
6544,55.4,18.59
6545,56.1,18.59
6546,58.1,18.6
6547,58.0,18.6
6548,55.2,18.61
6549,56.4,18.61
6550,56.0,18.61
6551,58.8,18.61
6552,56.1,18.61
6553,57.5,18.62
6554,55.5,18.62
6555,58.0,18.63
6556,57.4,18.63
6557,57.5,18.63
6558,58.0,18.64
6559,54.0,18.64
6560,55.4,18.64
6561,60.2,18.64
6562,58.8,18.64
6563,57.0,18.65
6564,55.8,18.65
6565,58.0,18.65
6566,52.8,18.65
6567,56.0,18.66
6568,56.2,18.67
6569,58.0,18.67
6570,56.0,18.67
6571,54.0,18.67
6572,55.6,18.67
6573,58.6,18.68
6574,54.2,18.68
6575,60.4,18.7
6576,55.5,18.7
6577,56.1,18.7
6578,55.0,18.7
6579,56.5,18.7
6580,57.2,18.71
6581,56.5,18.71
6582,58.5,18.71
6583,55.6,18.71
6584,55.7,18.71
6585,59.3,18.72
6586,58.1,18.72
6587,59.0,18.72
6588,59.2,18.72
6589,58.8,18.72
6590,58.5,18.73
6591,59.0,18.73
6592,60.0,18.74
6593,59.5,18.74
6594,55.9,18.74
6595,55.7,18.74
6596,59.0,18.75
6597,60.5,18.76
6598,59.0,18.76
6599,54.7,18.76
6600,57.9,18.76
6601,56.9,18.76
6602,56.4,18.76
6603,59.9,18.77
6604,55.6,18.77
6605,57.2,18.78
6606,59.0,18.78
6607,59.0,18.79
6608,53.9,18.79
6609,57.0,18.8
6610,55.8,18.8
6611,54.8,18.8
6612,56.7,18.8
6613,57.0,18.82
6614,58.1,18.82
6615,57.5,18.82
6616,60.2,18.82
6617,58.5,18.83
6618,54.2,18.83
6619,58.4,18.83
6620,56.0,18.83
6621,57.4,18.84
6622,57.8,18.84
6623,55.7,18.85
6624,55.9,18.85
6625,57.0,18.86
6626,53.6,18.86
6627,56.5,18.86
6628,57.0,18.86
6629,57.0,18.86
6630,55.1,18.86
6631,55.5,18.86
6632,57.0,18.87
6633,56.5,18.88
6634,56.0,18.88
6635,59.5,18.89
6636,61.2,18.89
6637,55.6,18.89
6638,55.5,18.9
6639,57.0,18.9
6640,58.8,18.9
6641,58.0,18.91
6642,58.0,18.91
6643,59.0,18.92
6644,55.5,18.92
6645,57.3,18.93
6646,56.8,18.93
6647,58.3,18.93
6648,58.5,18.93
6649,56.3,18.93
6650,58.0,18.93
6651,57.7,18.95
6652,57.7,18.95
6653,56.1,18.96
6654,55.3,18.96
6655,56.5,18.97
6656,57.0,18.98
6657,56.5,18.98
6658,59.6,18.98
6659,58.7,18.99
6660,61.3,18.99
6661,57.6,18.99
6662,58.3,19.0
6663,58.8,19.0
6664,58.4,19.0
6665,61.5,19.01
6666,57.4,19.01
6667,58.5,19.01
6668,55.5,19.01
6669,56.6,19.01
6670,56.7,19.02
6671,58.7,19.02
6672,57.0,19.02
6673,58.0,19.02
6674,56.0,19.02
6675,57.9,19.03
6676,57.5,19.03
6677,57.5,19.04
6678,58.9,19.04
6679,56.2,19.05
6680,54.9,19.05
6681,57.0,19.05
6682,59.3,19.06
6683,55.8,19.06
6684,50.0,19.06
6685,58.0,19.06
6686,55.2,19.07
6687,57.9,19.07
6688,57.1,19.07
6689,56.4,19.08
6690,58.4,19.08
6691,58.0,19.08
6692,56.5,19.08
6693,60.0,19.08
6694,59.5,19.08
6695,57.6,19.09
6696,57.4,19.09
6697,56.6,19.1
6698,57.1,19.1
6699,57.0,19.1
6700,59.0,19.1
6701,56.5,19.1
6702,56.5,19.1
6703,55.0,19.1
6704,58.7,19.1
6705,58.8,19.11
6706,59.5,19.12
6707,53.9,19.12
6708,56.0,19.12
6709,56.1,19.13
6710,57.0,19.13
6711,57.0,19.14
6712,56.6,19.14
6713,58.1,19.14
6714,59.5,19.15
6715,56.0,19.15
6716,56.3,19.15
6717,58.9,19.16
6718,58.9,19.16
6719,57.2,19.16
6720,57.1,19.17
6721,59.0,19.19
6722,60.0,19.19
6723,59.3,19.19
6724,57.0,19.2
6725,58.8,19.2
6726,58.5,19.2
6727,57.5,19.21
6728,58.8,19.21
6729,54.3,19.21
6730,59.2,19.22
6731,55.2,19.22
6732,57.0,19.22
6733,55.5,19.23
6734,58.6,19.23
6735,57.9,19.24
6736,58.5,19.24
6737,55.8,19.25
6738,59.2,19.26
6739,57.9,19.26
6740,57.5,19.27
6741,60.5,19.28
6742,57.8,19.28
6743,54.0,19.29
6744,58.0,19.29
6745,58.6,19.29
6746,57.0,19.29
6747,58.5,19.3
6748,55.5,19.31
6749,57.8,19.31
6750,55.5,19.31
6751,58.5,19.32
6752,58.7,19.32
6753,56.7,19.32
6754,57.2,19.32
6755,59.9,19.33
6756,59.0,19.35
6757,60.2,19.35
6758,55.7,19.36
6759,57.2,19.37
6760,59.0,19.37
6761,55.1,19.38
6762,57.5,19.38
6763,53.0,19.38
6764,56.9,19.39
6765,55.6,19.39
6766,55.9,19.4
6767,55.8,19.41
6768,58.2,19.41
6769,60.0,19.42
6770,60.9,19.43
6771,57.2,19.43
6772,58.5,19.44
6773,57.5,19.44
6774,54.8,19.45
6775,57.9,19.45
6776,58.5,19.46
6777,56.5,19.47
6778,58.4,19.47
6779,57.8,19.48
6780,58.3,19.48
6781,57.8,19.48
6782,57.3,19.48
6783,56.7,19.48
6784,56.1,19.49
6785,53.5,19.49
6786,56.5,19.49
6787,57.0,19.49
6788,57.9,19.5
6789,55.0,19.51
6790,58.3,19.51
6791,56.5,19.51
6792,56.0,19.51
6793,54.3,19.52
6794,55.6,19.52
6795,57.8,19.52
6796,58.7,19.53
6797,57.9,19.53
6798,56.9,19.53
6799,56.8,19.55
6800,55.8,19.56
6801,56.1,19.56
6802,57.3,19.57
6803,60.0,19.57
6804,54.5,19.58
6805,56.5,19.58
6806,56.5,19.58
6807,56.3,19.58
6808,56.0,19.58
6809,57.6,19.59
6810,60.0,19.59
6811,57.3,19.59
6812,57.5,19.6
6813,60.0,19.6
6814,55.7,19.61
6815,57.9,19.61
6816,58.0,19.62
6817,59.1,19.62
6818,56.5,19.62
6819,60.1,19.63
6820,56.5,19.63
6821,56.5,19.63
6822,57.4,19.63
6823,55.9,19.63
6824,54.6,19.64
6825,54.6,19.64
6826,56.2,19.65
6827,58.3,19.65
6828,57.0,19.66
6829,59.3,19.66
6830,57.9,19.66
6831,56.0,19.67
6832,53.7,19.67
6833,57.0,19.67
6834,57.0,19.68
6835,54.2,19.69
6836,57.0,19.69
6837,59.1,19.7
6838,55.9,19.71
6839,57.1,19.72
6840,56.1,19.73
6841,56.0,19.73
6842,59.3,19.74
6843,58.6,19.74
6844,56.1,19.74
6845,57.1,19.75
6846,58.4,19.75
6847,57.3,19.76
6848,57.5,19.76
6849,60.8,19.77
6850,56.8,19.77
6851,56.9,19.77
6852,57.8,19.77
6853,57.8,19.78
6854,59.3,19.79
6855,59.4,19.79
6856,58.6,19.79
6857,57.0,19.8
6858,54.0,19.81
6859,56.2,19.82
6860,58.2,19.82
6861,57.3,19.82
6862,56.2,19.84
6863,55.4,19.84
6864,60.0,19.85
6865,59.5,19.85
6866,60.0,19.85
6867,58.3,19.86
6868,55.8,19.86
6869,58.0,19.86
6870,59.7,19.87
6871,57.2,19.88
6872,56.2,19.89
6873,58.0,19.89
6874,57.1,19.9
6875,56.6,19.9
6876,56.3,19.9
6877,60.4,19.91
6878,56.8,19.91
6879,59.8,19.91
6880,58.0,19.91
6881,59.0,19.91
6882,57.0,19.92
6883,55.0,19.93
6884,57.6,19.93
6885,59.6,19.93
6886,54.5,19.93
6887,58.2,19.93
6888,58.8,19.93
6889,59.3,19.94
6890,61.4,19.94
6891,60.0,19.94
6892,56.0,19.95
6893,61.0,19.95
6894,58.5,19.96
6895,59.0,19.96
6896,56.6,19.96
6897,54.5,19.98
6898,57.0,19.98
6899,57.1,19.98
6900,57.5,19.99
6901,56.8,19.99
6902,58.8,19.99
6903,55.5,19.99
6904,58.3,20.0
6905,56.1,20.0
6906,55.5,20.01
6907,58.6,20.01
6908,56.3,20.01
6909,56.6,20.02
6910,59.2,20.02
6911,57.0,20.02
6912,58.7,20.02
6913,58.3,20.02
6914,58.0,20.03
6915,57.2,20.03
6916,56.0,20.03
6917,55.9,20.04
6918,57.2,20.04
6919,60.0,20.05
6920,58.3,20.05
6921,58.0,20.05
6922,55.8,20.05
6923,56.9,20.06
6924,58.4,20.06
6925,60.0,20.06
6926,56.1,20.06
6927,56.7,20.06
6928,55.3,20.06
6929,59.8,20.06
6930,56.4,20.07
6931,56.8,20.07
6932,55.3,20.07
6933,58.5,20.07
6934,55.3,20.07
6935,58.2,20.07
6936,56.5,20.08
6937,59.0,20.08
6938,55.8,20.08
6939,57.5,20.08
6940,59.3,20.09
6941,57.4,20.09
6942,58.4,20.09
6943,57.4,20.1
6944,58.3,20.1
6945,56.1,20.11
6946,58.1,20.12
6947,55.7,20.12
6948,55.9,20.12
6949,56.5,20.13
6950,56.7,20.14
6951,57.1,20.14
6952,57.3,20.15
6953,58.8,20.15
6954,55.2,20.15
6955,57.9,20.16
6956,56.0,20.16
6957,59.2,20.16
6958,57.5,20.16
6959,61.5,20.17
6960,56.9,20.17
6961,54.8,20.17
6962,57.0,20.18
6963,58.1,20.18
6964,54.4,20.19
6965,58.8,20.19
6966,60.1,20.19
6967,54.5,20.19
6968,56.0,20.2
6969,58.0,20.2
6970,59.3,20.2
6971,62.0,20.21
6972,55.3,20.21
6973,57.0,20.22
6974,57.7,20.22
6975,58.8,20.23
6976,56.0,20.24
6977,57.1,20.24
6978,58.8,20.28
6979,57.0,20.28
6980,57.0,20.3
6981,61.0,20.3
6982,59.5,20.3
6983,55.4,20.32
6984,59.0,20.32
6985,59.0,20.32
6986,59.5,20.33
6987,57.0,20.33
6988,58.5,20.37
6989,55.2,20.37
6990,56.0,20.4
6991,59.5,20.41
6992,56.0,20.42
6993,57.0,20.42
6994,53.6,20.42
6995,56.6,20.43
6996,58.5,20.45
6997,57.2,20.47
6998,57.5,20.48
6999,58.8,20.48
7000,59.2,20.49
7001,55.0,20.5
7002,57.5,20.5
7003,57.0,20.5
7004,56.5,20.51
7005,58.0,20.54
7006,61.0,20.58
7007,57.5,20.64
7008,52.9,20.65
7009,59.5,20.66
7010,58.1,20.68
7011,59.5,20.71
7012,59.0,20.72
7013,57.0,20.73
7014,61.5,20.74
7015,62.0,20.76
7016,54.4,20.77
7017,57.0,20.77
7018,57.0,20.79
7019,60.1,20.8
7020,60.5,20.81
7021,59.9,20.81
7022,56.6,20.82
7023,58.0,20.83
7024,54.0,20.84
7025,58.5,20.85
7026,58.5,20.86
7027,60.5,20.88
7028,60.1,20.89
7029,58.5,20.89
7030,59.0,20.95
7031,58.0,20.98
7032,59.5,21.01
7033,57.0,21.03
7034,60.0,21.09
7035,58.1,21.09
7036,59.0,21.14
7037,55.5,21.27
7038,57.0,21.47
7039,58.5,21.68
